2538,5791
2538,7148
2538,1990
2538,3739
2535,2618
2535,7360
2535,2387
2535,2739
2535,6986
2535,3631
2534,7224
2534,5574
2534,1044
2534,2765
2534,3631
2534,6339
2524,2938
2524,6517
2524,1470
2524,1600
2524,5782
2524,2753
2512,1640
2512,7360
2512,6339
2512,2387
2512,3631
2512,7224
2508,4371
2508,3685
2508,3739
2508,2387
2508,2618
2508,3631
2504,4831
2504,5572
2504,3483
2504,2387
2504,7360
2504,3965
2503,7360
2503,6339
2503,2387
2503,3631
2503,7224
2503,7721
2478,3739
2478,858
2478,7360
2478,3483
2478,6402
2478,2387
2467,4811
2467,7730
2467,2647
2467,5574
2467,1044
2467,2765
2457,6796
2457,2587
2457,4552
2457,2508
2457,2739
2457,3631
2446,7730
2446,2647
2446,2467
2446,1044
2446,5574
2446,2765
2440,1025
2440,2618
2440,3946
2440,2387
2440,3631
2440,4980
2437,4811
2437,2467
2437,2120
2437,5574
2437,2765
2437,1044
2435,3010
2435,619
2435,3739
2435,6339
2435,2387
2435,6402
2428,3685
2428,3739
2428,2618
2428,2387
2428,3631
2428,4980
2427,5782
2427,5435
2427,595
2427,2142
2427,4793
2427,2753
2425,4793
2425,3854
2425,2753
2425,6517
2425,2142
2425,2938
2412,3010
2412,619
2412,3739
2412,6339
2412,2387
2412,2411
2411,4496
2411,2387
2411,2818
2411,1624
2411,3739
2411,2412
2402,2209
2402,6802
2402,1994
2402,5669
2402,7634
2402,6351
2387,1455
2387,3739
2387,858
2387,3483
2387,7360
2387,6402
2375,3739
2375,3685
2375,2387
2375,2618
2375,3631
2375,2142
2360,6906
2360,6188
2360,4604
2360,1494
2360,4965
2360,3336
2340,7503
2340,4719
2340,4811
2340,6130
2340,2106
2340,6339
2337,5782
2337,1981
2337,4912
2337,5435
2337,3854
2337,3483
2311,5435
2311,2753
2311,4912
2311,4793
2311,2938
2311,6517
2292,7105
2292,4959
2292,5787
2292,632
2292,595
2292,6953
2289,7566
2289,1624
2289,7148
2289,3739
2289,929
2289,2818
2288,4793
2288,3854
2288,3899
2288,1470
2288,6953
2288,4811
2282,6494
2282,3386
2282,2387
2282,7360
2282,6876
2282,4109
2271,3631
2271,5574
2271,2765
2271,1044
2271,142
2271,3628
2263,6953
2263,4912
2263,6517
2263,4793
2263,1300
2263,4811
2241,7634
2241,5621
2241,639
2241,1669
2241,452
2241,5649
2237,6494
2237,4983
2237,1883
2237,6936
2237,5923
2237,1680
2230,5621
2230,639
2230,1669
2230,452
2230,5649
2230,6351
2219,7390
2219,6273
2219,256
2219,929
2219,6515
2219,7566
2214,6188
2214,4604
2214,2360
2214,1494
2214,4965
2214,3336
2209,452
2209,2241
2209,4118
2209,7634
2209,2883
2209,6076
2201,3685
2201,3739
2201,2618
2201,2387
2201,1025
2201,3631
2199,6351
2199,574
2199,5621
2199,7074
2199,1669
2199,2230
2196,6188
2196,4604
2196,2360
2196,1494
2196,4965
2196,3336
2142,6517
2142,1630
2142,4793
2142,1629
2142,5435
2142,1600
2120,6335
2120,2437
2120,2467
2120,1044
2120,2765
2120,5574
2106,5574
2106,1044
2106,4719
2106,7503
2106,4811
2106,2340
2051,2618
2051,3967
2051,7105
2051,4831
2051,2739
2051,3631
2050,4652
2050,3010
2050,619
2050,3739
2050,6339
2050,2387
1994,2230
1994,5621
1994,452
1994,2241
1994,5873
1994,5874
1991,2647
1991,4811
1991,2467
1991,1044
1991,5574
1991,2765
1990,6382
1990,4496
1990,2387
1990,2818
1990,1624
1990,3739
1981,1629
1981,5435
1981,1470
1981,5782
1981,1630
1981,4793
1967,6273
1967,2818
1967,7566
1967,3492
1967,929
1967,6515
1951,6515
1951,7566
1951,2818
1951,1624
1951,7148
1951,3739
1911,3685
1911,3739
1911,3946
1911,2618
1911,2387
1911,3631
1910,5435
1910,3739
1910,3685
1910,2387
1910,2618
1910,3631
1900,3685
1900,2387
1900,7360
1900,2618
1900,2739
1900,3631
1883,6936
1883,1680
1883,5924
1883,1455
1883,4983
1883,6494
1872,2765
1872,7503
1872,4719
1872,1867
1872,4811
1872,1871
1871,225
1871,7503
1871,4719
1871,4811
1871,1867
1871,1872
1870,1044
1870,225
1870,4719
1870,7503
1870,1872
1870,4811
1869,5574
1869,1044
1869,2765
1869,3246
1869,1867
1869,1856
1867,1856
1867,4811
1867,1872
1867,1871
1867,1866
1867,1869
1866,1044
1866,5574
1866,4719
1866,7503
1866,4811
1866,1867
1857,5574
1857,1044
1857,4719
1857,7503
1857,1139
1857,4811
1856,2467
1856,1867
1856,5574
1856,1044
1856,2765
1856,1869
1839,1308
1839,1073
1839,3011
1839,2672
1839,6669
1839,4009
1826,574
1826,2241
1826,1669
1826,1839
1826,4009
1826,7730
1802,3010
1802,5424
1802,4831
1802,3714
1802,2739
1802,3631
1794,2938
1794,1600
1794,1981
1794,3854
1794,2753
1794,4912
1781,3854
1781,2753
1781,6517
1781,1470
1781,4793
1781,5435
1780,6953
1780,4371
1780,1869
1780,5137
1780,3483
1780,4763
1772,6494
1772,2282
1772,7360
1772,2387
1772,4109
1772,6876
1770,7513
1770,6561
1770,2467
1770,5574
1770,1044
1770,2765
1743,3011
1743,6260
1743,4429
1743,6964
1743,1308
1743,5525
1731,1883
1731,2282
1731,7360
1731,2387
1731,6876
1731,4109
1711,5923
1711,6140
1711,4716
1711,7360
1711,2387
1711,6096
1680,6936
1680,5924
1680,1883
1680,1455
1680,4983
1680,6494
1669,7634
1669,5621
1669,639
1669,452
1669,5649
1669,6351
1666,3685
1666,3739
1666,2387
1666,2618
1666,858
1666,3631
1653,2428
1653,3685
1653,3739
1653,2618
1653,2387
1653,3631
1647,3733
1647,1465
1647,6359
1647,6953
1647,7484
1647,1869
1646,829
1646,2467
1646,2765
1646,1044
1646,5574
1646,5951
1643,5380
1643,3483
1643,7755
1643,5426
1643,595
1643,4959
1640,7431
1640,2818
1640,7566
1640,1624
1640,7148
1640,3739
1639,6691
1639,7571
1639,5574
1639,2765
1639,1044
1639,6066
1630,5435
1630,1470
1630,5782
1630,1981
1630,4793
1630,1629
1629,5435
1629,1470
1629,5782
1629,1981
1629,4793
1629,1630
1624,3122
1624,6382
1624,4496
1624,2387
1624,2818
1624,3739
1608,1680
1608,4716
1608,6140
1608,2387
1608,7360
1608,6096
1600,5435
1600,1470
1600,5782
1600,1630
1600,1981
1600,4793
1584,3386
1584,1455
1584,1883
1584,1680
1584,2387
1584,7360
1523,7566
1523,929
1523,1624
1523,7148
1523,3739
1523,2818
1496,639
1496,1669
1496,452
1496,2241
1496,2230
1496,6351
1495,5621
1495,639
1495,1669
1495,452
1495,2241
1495,6351
1494,6906
1494,6188
1494,4604
1494,2360
1494,4965
1494,3336
1488,4053
1488,6140
1488,5286
1488,2739
1488,6096
1488,3631
1475,1629
1475,3854
1475,1981
1475,3739
1475,1025
1475,6517
1472,1629
1472,1600
1472,1470
1472,4793
1472,6517
1472,5435
1471,1981
1471,6517
1471,5435
1471,1600
1471,1629
1471,4793
1470,1629
1470,5435
1470,5782
1470,1630
1470,1981
1470,4793
1465,6476
1465,7386
1465,1869
1465,3631
1465,954
1465,3733
1455,6936
1455,1680
1455,5924
1455,1883
1455,4983
1455,6494
1445,3386
1445,2467
1445,6339
1445,5574
1445,1044
1445,2765
1440,1465
1440,5572
1440,3965
1440,2739
1440,7386
1440,3631
1439,2241
1439,1839
1439,7537
1439,4009
1439,5703
1439,7442
1430,6273
1430,2818
1430,256
1430,3492
1430,929
1430,6515
1338,5836
1338,4959
1338,5102
1338,7484
1338,6953
1338,4470
1328,4811
1328,6335
1328,2467
1328,5574
1328,2765
1328,1044
1308,1743
1308,3011
1308,6260
1308,4429
1308,6964
1308,5525
1300,1629
1300,1630
1300,3854
1300,6405
1300,2263
1300,4811
1289,3149
1289,1669
1289,639
1289,7566
1289,929
1289,7148
1284,640
1284,3733
1284,1465
1284,6953
1284,2739
1284,3631
1282,7730
1282,2467
1282,3240
1282,5574
1282,2765
1282,1044
1270,1981
1270,2142
1270,5782
1270,4075
1270,2938
1270,6701
1268,6876
1268,2648
1268,4109
1268,5441
1268,4652
1268,6339
1240,595
1240,6725
1240,5426
1240,2600
1240,4959
1240,5380
1222,2467
1222,1646
1222,2120
1222,5574
1222,1044
1222,2765
1214,7730
1214,2467
1214,1044
1214,5574
1214,2765
1214,1213
1213,4811
1213,2467
1213,5574
1213,2765
1213,1044
1213,1214
1139,2765
1139,5574
1139,4719
1139,7503
1139,1857
1139,4811
1138,2142
1138,4793
1138,6517
1138,5782
1138,1981
1138,1630
1127,1044
1127,2765
1127,5574
1127,7503
1127,4719
1127,4811
1118,1981
1118,6517
1118,2938
1118,1470
1118,5435
1118,2753
1100,4496
1100,2818
1100,7566
1100,1624
1100,7148
1100,3739
1095,4793
1095,3854
1095,2753
1095,6517
1095,2142
1095,2938
1089,6140
1089,4716
1089,2387
1089,7360
1089,6096
1089,858
1088,451
1088,6906
1088,549
1088,7508
1088,2360
1088,7300
1082,2230
1082,2209
1082,6802
1082,5669
1082,5850
1082,1994
1073,3011
1073,6260
1073,4429
1073,6964
1073,1308
1073,5525
1044,4811
1044,7730
1044,2647
1044,2467
1044,5574
1044,2765
1040,3739
1040,6405
1040,3685
1040,2618
1040,2387
1040,3631
1025,1470
1025,1981
1025,4793
1025,2753
1025,6517
1025,1600
991,4109
991,1653
991,6096
991,2739
991,7107
991,3631
988,5484
988,3965
988,7194
988,7712
988,598
988,5829
954,6476
954,1869
954,7386
954,3631
954,3733
954,1465
953,1669
953,639
953,5621
953,4118
953,7074
953,7634
929,7148
929,4959
929,7602
929,3854
929,2938
929,7566
924,5782
924,5435
924,2142
924,1630
924,4575
924,578
906,1600
906,2753
906,2938
906,1981
906,1794
906,4912
876,5435
876,5567
876,4793
876,578
876,4575
876,5836
858,3739
858,3483
858,7360
858,6402
858,1089
858,2387
855,2765
855,1044
855,5574
855,4719
855,7503
855,4811
849,4118
849,639
849,452
849,5649
849,5621
849,1669
829,5951
829,2467
829,1646
829,5574
829,1044
829,2765
825,5574
825,2765
825,6998
825,4719
825,7503
825,4811
819,7431
819,2818
819,7566
819,1624
819,7148
819,3739
766,3739
766,858
766,3483
766,7360
766,2387
766,6402
761,5924
761,3386
761,6494
761,1680
761,2387
761,7360
640,2818
640,7566
640,1624
640,5791
640,7148
640,3739
639,7634
639,5621
639,1669
639,452
639,5649
639,6351
632,1869
632,6584
632,2765
632,1044
632,5574
632,4811
619,4652
619,1624
619,3010
619,3739
619,6339
619,2387
603,5782
603,3854
603,5435
603,2142
603,4793
603,2753
598,4811
598,2467
598,1044
598,2765
598,5574
598,5829
595,1643
595,2427
595,3483
595,7755
595,5426
595,4959
584,5923
584,5924
584,4983
584,3386
584,1680
584,3483
583,6517
583,2938
583,4075
583,4793
583,2142
583,1025
578,1629
578,1600
578,5567
578,4793
578,2142
578,4575
574,5621
574,639
574,1669
574,452
574,5649
574,6351
565,3386
565,1455
565,1883
565,5923
565,7360
565,2387
549,6188
549,4604
549,2360
549,1494
549,4965
549,3336
543,4109
543,7484
543,2739
543,7386
543,1772
543,3631
504,3011
504,4429
504,6964
504,1308
504,5525
504,6260
475,6494
475,1680
475,3386
475,6339
475,2387
475,3483
471,4552
471,1488
471,6096
471,2739
471,7544
471,3631
468,1240
468,2199
468,5380
468,2600
468,458
468,5102
458,6494
458,1883
458,1680
458,2387
458,7360
458,6402
457,4983
457,3386
457,1883
457,5516
457,2387
457,7360
452,7634
452,5621
452,639
452,1669
452,5649
452,6351
451,6188
451,4604
451,2360
451,1494
451,4965
451,3336
437,4831
437,5572
437,3483
437,7360
437,2387
437,3965
411,2765
411,1044
411,5574
411,7503
411,4719
411,4811
405,2512
405,6339
405,7360
405,2387
405,3631
405,7224
404,1470
404,1981
404,5435
404,1600
404,1629
404,3854
380,2765
380,1044
380,5574
380,4719
380,7503
380,4811
357,3685
357,3739
357,2618
357,2387
357,5649
357,3631
306,6517
306,4793
306,3854
306,2753
306,1981
306,2818
289,1743
289,4429
289,5525
289,504
289,2753
289,6964
288,6188
288,4604
288,2360
288,1494
288,4965
288,3336
259,7386
259,7360
259,2387
259,2618
259,2739
259,3631
256,1073
256,2237
256,3628
256,142
256,6273
256,6515
225,1044
225,2765
225,5438
225,4719
225,7503
225,4811
197,6517
197,1630
197,1629
197,2142
197,1981
197,4793
142,6964
142,4429
142,1308
142,256
142,2237
142,3628
108,3246
108,5574
108,1044
108,2765
108,7650
108,1869
64,3386
64,1455
64,4983
64,5923
64,6494
64,63
63,2282
63,2387
63,7360
63,4109
63,6876
63,64
53,504
53,1073
53,4655
53,6669
53,2672
53,5525
29,1981
29,5435
29,2753
29,1470
29,4793
29,3854
